4.000000e-004 2.205557e-006
4.040000e-004 1.388926e-006
4.080400e-004 6.763450e-007
4.121204e-004 6.040459e-008
4.162416e-004 -4.659859e-007
4.204040e-004 -9.096045e-007
4.246081e-004 -1.276925e-006
4.288541e-004 -1.574122e-006
4.331427e-004 -1.807081e-006
4.374741e-004 -1.981404e-006
4.418489e-004 -2.102417e-006
4.462673e-004 -2.175177e-006
4.507300e-004 -2.204481e-006
4.552373e-004 -2.194869e-006
4.597897e-004 -2.150637e-006
4.643876e-004 -2.075838e-006
4.690315e-004 -1.974296e-006
4.737218e-004 -1.849605e-006
4.784590e-004 -1.705143e-006
4.832436e-004 -1.544075e-006
4.880760e-004 -1.369361e-006
4.929568e-004 -1.183763e-006
4.978863e-004 -9.898513e-007
5.028652e-004 -7.900127e-007
5.078939e-004 -5.864546e-007
5.129728e-004 -3.812133e-007
5.181025e-004 -1.761602e-007
5.232836e-004 2.699215e-008
5.285164e-004 2.266833e-007
5.338016e-004 4.214991e-007
5.391396e-004 6.101652e-007
5.445310e-004 7.915412e-007
5.499763e-004 9.646146e-007
5.554760e-004 1.128495e-006
5.610308e-004 1.282409e-006
5.666411e-004 1.425692e-006
5.723075e-004 1.557787e-006
5.780306e-004 1.678236e-006
5.838109e-004 1.786673e-006
5.896490e-004 1.882825e-006
5.955455e-004 1.966499e-006
6.015009e-004 2.037585e-006
6.075160e-004 2.096045e-006
6.135911e-004 2.141910e-006
6.197270e-004 2.175277e-006
6.259243e-004 2.196302e-006
6.321835e-004 2.205198e-006
6.385054e-004 2.202229e-006
6.448904e-004 2.187706e-006
6.513393e-004 2.161984e-006
6.578527e-004 2.125457e-006
6.644313e-004 2.078554e-006
6.710756e-004 2.021737e-006
6.777863e-004 1.955497e-006
6.845642e-004 1.880347e-006
6.914098e-004 1.796824e-006
6.983239e-004 1.705484e-006
7.053072e-004 1.606897e-006
7.123602e-004 1.501645e-006
7.194838e-004 1.390321e-006
7.266787e-004 1.273525e-006
7.339455e-004 1.151859e-006
7.412849e-004 1.025931e-006
7.486978e-004 8.963448e-007
7.561847e-004 7.637037e-007
7.637466e-004 6.286057e-007
7.713841e-004 4.916418e-007
7.790979e-004 3.533950e-007
7.868889e-004 2.144375e-007
7.947578e-004 7.532970e-008
8.027053e-004 -6.338148e-008
8.107324e-004 -2.011642e-007
8.188397e-004 -3.375027e-007
8.270281e-004 -4.718990e-007
8.352984e-004 -6.038734e-007
8.436514e-004 -7.329662e-007
8.520879e-004 -8.587380e-007
8.606088e-004 -9.807709e-007
8.692149e-004 -1.098669e-006
8.779070e-004 -1.212059e-006
8.866861e-004 -1.320592e-006
8.955529e-004 -1.423941e-006
9.045085e-004 -1.521805e-006
9.135536e-004 -1.613906e-006
9.226891e-004 -1.699992e-006
9.319160e-004 -1.779834e-006
9.412351e-004 -1.853229e-006
9.506475e-004 -1.920001e-006
9.601540e-004 -1.979994e-006
9.697555e-004 -2.033080e-006
9.794531e-004 -2.079156e-006
9.892476e-004 -2.118140e-006
9.991401e-004 -2.149978e-006
1.009131e-003 -2.174636e-006
1.019223e-003 -2.192104e-006
1.029415e-003 -2.202395e-006
1.039709e-003 -2.205546e-006
1.050106e-003 -2.201611e-006
1.060607e-003 -2.190668e-006
1.071213e-003 -2.172815e-006
1.081926e-003 -2.148168e-006
1.092745e-003 -2.116865e-006
1.103672e-003 -2.079057e-006
1.114709e-003 -2.034917e-006
1.125856e-003 -1.984632e-006
1.137115e-003 -1.928404e-006
1.148486e-003 -1.866452e-006
1.159971e-003 -1.799007e-006
1.171570e-003 -1.726315e-006
1.183286e-003 -1.648630e-006
1.195119e-003 -1.566222e-006
1.207070e-003 -1.479368e-006
1.219141e-003 -1.388356e-006
1.231332e-003 -1.293480e-006
1.243645e-003 -1.195045e-006
1.256082e-003 -1.093359e-006
1.268643e-003 -9.887382e-007
1.281329e-003 -8.815015e-007
1.294142e-003 -7.719724e-007
1.307084e-003 -6.604771e-007
1.320155e-003 -5.473434e-007
1.333356e-003 -4.329004e-007
1.346690e-003 -3.174770e-007
1.360157e-003 -2.014016e-007
1.373758e-003 -8.500074e-008
1.387496e-003 3.140127e-008
1.401371e-003 1.474835e-007
1.415385e-003 2.629290e-007
1.429538e-003 3.774256e-007
1.443834e-003 4.906668e-007
1.458272e-003 6.023521e-007
1.472855e-003 7.121881e-007
1.487583e-003 8.198890e-007
1.502459e-003 9.251771e-007
1.517484e-003 1.027784e-006
1.532659e-003 1.127449e-006
1.547985e-003 1.223924e-006
1.563465e-003 1.316970e-006
1.579100e-003 1.406357e-006
1.594891e-003 1.491871e-006
1.610840e-003 1.573304e-006
1.626948e-003 1.650465e-006
1.643218e-003 1.723174e-006
1.659650e-003 1.791262e-006
1.676246e-003 1.854575e-006
1.693009e-003 1.912971e-006
1.709939e-003 1.966324e-006
1.727038e-003 2.014519e-006
1.744309e-003 2.057455e-006
1.761752e-003 2.095047e-006
1.779369e-003 2.127222e-006
1.797163e-003 2.153921e-006
1.815134e-003 2.175102e-006
1.833286e-003 2.190732e-006
1.851619e-003 2.200797e-006
1.870135e-003 2.205293e-006
1.888836e-003 2.204231e-006
1.907725e-003 2.197638e-006
1.926802e-003 2.185550e-006
1.946070e-003 2.168020e-006
1.965531e-003 2.145112e-006
1.985186e-003 2.116902e-006
2.005038e-003 2.083481e-006
2.025088e-003 2.044950e-006
2.045339e-003 2.001421e-006
2.065792e-003 1.953021e-006
2.086450e-003 1.899884e-006
2.107315e-003 1.842156e-006
2.128388e-003 1.779994e-006
2.149672e-003 1.713565e-006
2.171169e-003 1.643043e-006
2.192880e-003 1.568612e-006
2.214809e-003 1.490465e-006
2.236957e-003 1.408802e-006
2.259327e-003 1.323831e-006
2.281920e-003 1.235764e-006
2.304739e-003 1.144824e-006
2.327787e-003 1.051235e-006
2.351064e-003 9.552287e-007
2.374575e-003 8.570404e-007
2.398321e-003 7.569094e-007
2.422304e-003 6.550786e-007
2.446527e-003 5.517935e-007
2.470992e-003 4.473017e-007
2.495702e-003 3.418526e-007
2.520659e-003 2.356966e-007
2.545866e-003 1.290845e-007
2.571325e-003 2.226720e-008
2.597038e-003 -8.450535e-008
2.623008e-003 -1.909842e-007
2.649238e-003 -2.969224e-007
2.675731e-003 -4.020751e-007
2.702488e-003 -5.062003e-007
2.729513e-003 -6.090598e-007
2.756808e-003 -7.104187e-007
2.784376e-003 -8.100470e-007
2.812220e-003 -9.077194e-007
2.840342e-003 -1.003216e-006
2.868745e-003 -1.096322e-006
2.897433e-003 -1.186831e-006
2.926407e-003 -1.274541e-006
2.955671e-003 -1.359259e-006
2.985228e-003 -1.440797e-006
3.015080e-003 -1.518977e-006
3.045231e-003 -1.593629e-006
3.075683e-003 -1.664591e-006
3.106440e-003 -1.731711e-006
3.137505e-003 -1.794844e-006
3.168880e-003 -1.853856e-006
3.200568e-003 -1.908623e-006
3.232574e-003 -1.959031e-006
3.264900e-003 -2.004974e-006
3.297549e-003 -2.046359e-006
3.330524e-003 -2.083101e-006
3.363830e-003 -2.115129e-006
3.397468e-003 -2.142379e-006
3.431443e-003 -2.164800e-006
3.465757e-003 -2.182352e-006
3.500415e-003 -2.195004e-006
3.535419e-003 -2.202737e-006
3.570773e-003 -2.205545e-006
3.606481e-003 -2.203429e-006
3.642545e-003 -2.196404e-006
3.678971e-003 -2.184495e-006
3.715761e-003 -2.167736e-006
3.752918e-003 -2.146173e-006
3.790447e-003 -2.119862e-006
3.828352e-003 -2.088871e-006
3.866635e-003 -2.053275e-006
3.905302e-003 -2.013161e-006
3.944355e-003 -1.968625e-006
3.983798e-003 -1.919772e-006
4.023636e-003 -1.866717e-006
4.063873e-003 -1.809583e-006
4.104511e-003 -1.748502e-006
4.145556e-003 -1.683614e-006
4.187012e-003 -1.615067e-006
4.228882e-003 -1.543018e-006
4.271171e-003 -1.467627e-006
4.313883e-003 -1.389066e-006
4.357021e-003 -1.307510e-006
4.400592e-003 -1.223141e-006
4.444598e-003 -1.136147e-006
4.489044e-003 -1.046721e-006
4.533934e-003 -9.550603e-007
4.579273e-003 -8.613672e-007
4.625066e-003 -7.658477e-007
4.671317e-003 -6.687110e-007
4.718030e-003 -5.701695e-007
4.765210e-003 -4.704381e-007
4.812862e-003 -3.697338e-007
4.860991e-003 -2.682751e-007
4.909601e-003 -1.662818e-007
4.958697e-003 -6.397417e-008
5.008284e-003 3.842718e-008
5.058367e-003 1.407020e-007
5.108950e-003 2.426306e-007
5.160040e-003 3.439949e-007
5.211640e-003 4.445779e-007
5.263757e-003 5.441653e-007
5.316394e-003 6.425448e-007
5.369558e-003 7.395076e-007
5.423254e-003 8.348479e-007
5.477486e-003 9.283640e-007
5.532261e-003 1.019858e-006
5.587584e-003 1.109138e-006
5.643460e-003 1.196016e-006
5.699894e-003 1.280309e-006
5.756893e-003 1.361841e-006
5.814462e-003 1.440441e-006
5.872607e-003 1.515946e-006
5.931333e-003 1.588199e-006
5.990646e-003 1.657050e-006
6.050553e-003 1.722356e-006
6.111058e-003 1.783983e-006
6.172169e-003 1.841804e-006
6.233890e-003 1.895700e-006
6.296229e-003 1.945562e-006
6.359191e-003 1.991288e-006
6.422783e-003 2.032786e-006
6.487011e-003 2.069972e-006
6.551881e-003 2.102772e-006
6.617400e-003 2.131122e-006
6.683574e-003 2.154964e-006
6.750410e-003 2.174255e-006
6.817914e-003 2.188957e-006
6.886093e-003 2.199044e-006
6.954954e-003 2.204498e-006
7.024504e-003 2.205313e-006
7.094749e-003 2.201491e-006
7.165696e-003 2.193043e-006
7.237353e-003 2.179993e-006
7.309727e-003 2.162370e-006
7.382824e-003 2.140217e-006
7.456652e-003 2.113582e-006
7.531219e-003 2.082527e-006
7.606531e-003 2.047119e-006
7.682596e-003 2.007435e-006
7.759422e-003 1.963563e-006
7.837016e-003 1.915598e-006
7.915387e-003 1.863642e-006
7.994540e-003 1.807807e-006
8.074486e-003 1.748213e-006
8.155231e-003 1.684987e-006
8.236783e-003 1.618263e-006
8.319151e-003 1.548182e-006
8.402342e-003 1.474894e-006
8.486366e-003 1.398553e-006
8.571229e-003 1.319319e-006
8.656942e-003 1.237361e-006
8.743511e-003 1.152848e-006
8.830946e-003 1.065960e-006
8.919256e-003 9.768781e-007
9.008448e-003 8.857881e-007
9.098533e-003 7.928807e-007
9.189518e-003 6.983494e-007
9.281413e-003 6.023913e-007
9.374227e-003 5.052059e-007
9.467970e-003 4.069952e-007
9.562649e-003 3.079630e-007
9.658276e-003 2.083146e-007
9.754859e-003 1.082563e-007
9.852407e-003 7.995120e-009
9.950931e-003 -9.226172e-008
1.005044e-002 -1.923073e-007
1.015094e-002 -2.919353e-007
1.025245e-002 -3.909404e-007
1.035498e-002 -4.891190e-007
1.045853e-002 -5.862691e-007
1.056311e-002 -6.821911e-007
1.066875e-002 -7.766883e-007
1.077543e-002 -8.695670e-007
1.088319e-002 -9.606368e-007
1.099202e-002 -1.049712e-006
1.110194e-002 -1.136609e-006
1.121296e-002 -1.221152e-006
1.132509e-002 -1.303168e-006
1.143834e-002 -1.382489e-006
1.155272e-002 -1.458955e-006
1.166825e-002 -1.532410e-006
1.178493e-002 -1.602705e-006
1.190278e-002 -1.669696e-006
1.202181e-002 -1.733250e-006
1.214203e-002 -1.793236e-006
1.226345e-002 -1.849534e-006
1.238608e-002 -1.902030e-006
1.250994e-002 -1.950619e-006
1.263504e-002 -1.995203e-006
1.276139e-002 -2.035692e-006
1.288901e-002 -2.072007e-006
1.301790e-002 -2.104074e-006
1.314808e-002 -2.131830e-006
1.327956e-002 -2.155220e-006
1.341235e-002 -2.174199e-006
1.354648e-002 -2.188729e-006
1.368194e-002 -2.198783e-006
1.381876e-002 -2.204342e-006
1.395695e-002 -2.205398e-006
1.409652e-002 -2.201949e-006
1.423748e-002 -2.194006e-006
1.437986e-002 -2.181585e-006
1.452366e-002 -2.164714e-006
1.466889e-002 -2.143430e-006
1.481558e-002 -2.117777e-006
1.496374e-002 -2.087810e-006
1.511337e-002 -2.053591e-006
1.526451e-002 -2.015193e-006
1.541715e-002 -1.972694e-006
1.557132e-002 -1.926182e-006
1.572704e-002 -1.875755e-006
1.588431e-002 -1.821515e-006
1.604315e-002 -1.763576e-006
1.620358e-002 -1.702055e-006
1.636562e-002 -1.637080e-006
1.652927e-002 -1.568784e-006
1.669457e-002 -1.497306e-006
1.686151e-002 -1.422794e-006
1.703013e-002 -1.345399e-006
1.720043e-002 -1.265279e-006
1.737243e-002 -1.182599e-006
1.754616e-002 -1.097527e-006
1.772162e-002 -1.010236e-006
1.789884e-002 -9.209042e-007
1.807782e-002 -8.297137e-007
1.825860e-002 -7.368497e-007
1.844119e-002 -6.425012e-007
1.862560e-002 -5.468599e-007
1.881186e-002 -4.501199e-007
1.899997e-002 -3.524777e-007
1.918997e-002 -2.541313e-007
1.938187e-002 -1.552801e-007
1.957569e-002 -5.612447e-008
1.977145e-002 4.313483e-008
1.996916e-002 1.422968e-007
2.016886e-002 2.411609e-007
2.037054e-002 3.395271e-007
2.057425e-002 4.371965e-007
2.077999e-002 5.339719e-007
2.098779e-002 6.296579e-007
2.119767e-002 7.240611e-007
2.140965e-002 8.169913e-007
2.162374e-002 9.082610e-007
2.183998e-002 9.976862e-007
2.205838e-002 1.085087e-006
2.227896e-002 1.170287e-006
2.250175e-002 1.253114e-006
2.272677e-002 1.333404e-006
2.295404e-002 1.410992e-006
2.318358e-002 1.485725e-006
2.341542e-002 1.557452e-006
2.364957e-002 1.626028e-006
2.388607e-002 1.691317e-006
2.412493e-002 1.753187e-006
2.436618e-002 1.811514e-006
2.460984e-002 1.866182e-006
2.485594e-002 1.917081e-006
2.510449e-002 1.964110e-006
2.535554e-002 2.007175e-006
2.560910e-002 2.046189e-006
2.586519e-002 2.081075e-006
2.612384e-002 2.111765e-006
2.638508e-002 2.138196e-006
2.664893e-002 2.160316e-006
2.691542e-002 2.178083e-006
2.718457e-002 2.191461e-006
2.745642e-002 2.200424e-006
2.773098e-002 2.204955e-006
2.800829e-002 2.205047e-006
2.828837e-002 2.200698e-006
2.857126e-002 2.191920e-006
2.885697e-002 2.178731e-006
2.914554e-002 2.161159e-006
2.943699e-002 2.139239e-006
2.973136e-002 2.113016e-006
3.002868e-002 2.082544e-006
3.032896e-002 2.047886e-006
3.063225e-002 2.009111e-006
3.093858e-002 1.966299e-006
3.124796e-002 1.919535e-006
3.156044e-002 1.868916e-006
3.187605e-002 1.814543e-006
3.219481e-002 1.756526e-006
